Stato,Area Geografica,Macro Regione,Regione,Provincia,Comune;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Offanengo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Olmeneta;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Ostiano;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Paderno Ponchielli;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Palazzo Pignano;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Pandino;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Persico Dosimo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Pescarolo ed Uniti;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Pessina Cremonese;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Piadena;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Piadena Drizzona;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Pianengo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Pieranica;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Pieve d'Olmi;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Pieve San Giacomo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Pizzighettone;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Pozzaglio ed Uniti;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Quintano;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Ricengo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Ripalta Arpina;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Ripalta Cremasca;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Ripalta Guerina;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Rivarolo del Re ed Uniti;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Rivolta d'Adda;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Robecco d'Oglio;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Romanengo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Salvirola;
Italia,Nord,Nord-ovest,Lombardia,Cremona,San Bassano;
Italia,Nord,Nord-ovest,Lombardia,Cremona,San Daniele Po;
Italia,Nord,Nord-ovest,Lombardia,Cremona,San Giovanni in Croce;
Italia,Nord,Nord-ovest,Lombardia,Cremona,San Martino del Lago;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Scandolara Ravara;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Scandolara Ripa d'Oglio;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Sergnano;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Sesto ed Uniti;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Solarolo Rainerio;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Soncino;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Soresina;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Sospiro;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Spinadesco;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Spineda;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Spino d'Adda;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Stagno Lombardo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Ticengo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Torlino Vimercati;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Tornata;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Torre de' Picenardi;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Torricella del Pizzo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Trescore Cremasco;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Trigolo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Vaiano Cremasco;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Vailate;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Vescovato;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Volongo;
Italia,Nord,Nord-ovest,Lombardia,Cremona,Voltido;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Acquanegra sul Chiese;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Asola;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Bagnolo San Vito;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Bigarello;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Borgo Mantovano;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Borgo Virgilio;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Borgocarbonara;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Borgoforte;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Borgofranco sul Po;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Bozzolo;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Canneto sull'Oglio;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Carbonara di Po;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Casalmoro;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Casaloldo;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Casalromano;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Castel d'Ario;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Castel Goffredo;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Castelbelforte;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Castellucchio;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Castiglione delle Stiviere;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Cavriana;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Ceresara;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Commessaggio;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Curtatone;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Dosolo;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Felonica;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Gazoldo degli Ippoliti;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Gazzuolo;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Goito;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Gonzaga;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Guidizzolo;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Magnacavallo;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Mantova;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Marcaria;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Mariana Mantovana;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Marmirolo;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Medole;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Moglia;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Monzambano;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Motteggiana;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Ostiglia;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Pegognaga;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Pieve di Coriano;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Piubega;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Poggio Rusco;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Pomponesco;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Ponti sul Mincio;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Porto Mantovano;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Quingentole;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Quistello;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Redondesco;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Revere;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Rivarolo Mantovano;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Rodigo;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Roncoferraro;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Roverbella;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Sabbioneta;
Italia,Nord,Nord-ovest,Lombardia,Mantova,San Benedetto Po;
Italia,Nord,Nord-ovest,Lombardia,Mantova,San Giacomo delle Segnate;
Italia,Nord,Nord-ovest,Lombardia,Mantova,San Giorgio di Mantova;
Italia,Nord,Nord-ovest,Lombardia,Mantova,San Giovanni del Dosso;
Italia,Nord,Nord-ovest,Lombardia,Mantova,San Martino dall'Argine;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Schivenoglia;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Sermide e Felonica;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Serravalle a Po;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Solferino;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Sustinente;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Suzzara;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Viadana;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Villa Poma;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Villimpenta;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Virgilio;
Italia,Nord,Nord-ovest,Lombardia,Mantova,Volta Mantovana;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Abbadia Lariana;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Airuno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Annone di Brianza;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Ballabio;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Barzago;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Barzanò;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Barzio;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Bellano;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Bosisio Parini;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Brivio;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Bulciago;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Calco;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Calolziocorte;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Carenno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Casargo;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Casatenovo;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Cassago Brianza;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Cassina Valsassina;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Castello di Brianza;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Cernusco Lombardone;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Cesana Brianza;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Civate;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Colico;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Colle Brianza;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Cortenova;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Costa Masnaga;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Crandola Valsassina;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Cremella;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Cremeno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Dervio;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Dolzago;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Dorio;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Ello;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Erve;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Esino Lario;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Galbiate;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Garbagnate Monastero;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Garlate;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Imbersago;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Introbio;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Introzzo;
Italia,Nord,Nord-ovest,Lombardia,Lecco,La Valletta Brianza;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Lecco;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Lierna;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Lomagna;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Malgrate;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Mandello del Lario;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Margno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Merate;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Missaglia;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Moggio;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Molteno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Monte Marenzo;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Montevecchia;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Monticello Brianza;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Morterone;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Nibionno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Oggiono;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Olgiate Molgora;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Olginate;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Oliveto Lario;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Osnago;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Paderno d'Adda;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Pagnona;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Parlasco;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Pasturo;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Perego;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Perledo;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Pescate;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Premana;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Primaluna;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Robbiate;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Rogeno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Rovagnate;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Santa Maria Hoè;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Sirone;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Sirtori;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Sueglio;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Suello;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Taceno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Torre de' Busi;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Tremenico;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Valgreghentino;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Valmadrera;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Valvarrone;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Varenna;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Vendrogno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Vercurago;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Verderio;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Verderio Inferiore;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Verderio Superiore;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Vestreno;
Italia,Nord,Nord-ovest,Lombardia,Lecco,Viganò;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Abbadia Cerreto;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Bertonico;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Boffalora d'Adda;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Borghetto Lodigiano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Borgo San Giovanni;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Brembio;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Camairago;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Casaletto Lodigiano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Casalmaiocco;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Casalpusterlengo;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Caselle Landi;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Caselle Lurani;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Castelgerundo;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Castelnuovo Bocca d'Adda;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Castiglione d'Adda;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Castiraga Vidardo;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Cavacurta;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Cavenago d'Adda;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Cervignano d'Adda;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Codogno;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Comazzo;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Cornegliano Laudense;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Corno Giovine;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Cornovecchio;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Corte Palasio;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Crespiatica;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Fombio;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Galgagnano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Graffignana;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Guardamiglio;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Livraga;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Lodi;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Lodi Vecchio;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Maccastorna;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Mairago;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Maleo;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Marudo;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Massalengo;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Meleti;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Merlino;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Montanaso Lombardo;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Mulazzano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Orio Litta;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Ospedaletto Lodigiano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Ossago Lodigiano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Pieve Fissiraga;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Salerano sul Lambro;
Italia,Nord,Nord-ovest,Lombardia,Lodi,San Fiorano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,San Martino in Strada;
Italia,Nord,Nord-ovest,Lombardia,Lodi,San Rocco al Porto;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Sant'Angelo Lodigiano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Santo Stefano Lodigiano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Secugnago;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Senna Lodigiana;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Somaglia;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Sordio;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Tavazzano con Villavesco;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Terranova dei Passerini;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Turano Lodigiano;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Valera Fratta;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Villanova del Sillaro;
Italia,Nord,Nord-ovest,Lombardia,Lodi,Zelo Buon Persico;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Agrate Brianza;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Aicurzio;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Albiate;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Arcore;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Barlassina;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Bellusco;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Bernareggio;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Besana in Brianza;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Biassono;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Bovisio-Masciago;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Briosco;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Brugherio;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Burago di Molgora;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Busnago;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Camparada;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Caponago;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Carate Brianza;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Carnate;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Cavenago di Brianza;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Ceriano Laghetto;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Cesano Maderno;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Cogliate;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Concorezzo;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Cornate d'Adda;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Correzzana;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Desio;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Giussano;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Lazzate;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Lentate sul Seveso;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Lesmo;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Limbiate;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Lissone;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Macherio;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Meda;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Mezzago;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Misinto;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Monza;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Muggiò;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Nova Milanese;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Ornago;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Renate;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Roncello;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Ronco Briantino;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Seregno;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Seveso;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Sovico;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Sulbiate;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Triuggio;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Usmate Velate;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Varedo;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Vedano al Lambro;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Veduggio con Colzano;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Verano Brianza;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Villasanta;
Italia,Nord,Nord-ovest,Lombardia,Monza e della Brianza,Vimercate;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Aldino/Aldein;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Andriano/Andrian;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Anterivo/Altrei;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Appiano sulla strada del vino/Eppan an der Weinstraße;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Avelengo/Hafling;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Badia/Abtei;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Barbiano/Barbian;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Bolzano/Bozen;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Braies/Prags;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Brennero/Brenner;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Bressanone/Brixen;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Bronzolo/Branzoll;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Brunico/Bruneck;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Caines/Kuens;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Caldaro sulla strada del vino/Kaltern an der Weinstraße;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Campo di Trens/Freienfeld;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Campo Tures/Sand in Taufers;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Castelbello-Ciardes/Kastelbell-Tschars;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Castelrotto/Kastelruth;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Cermes/Tscherms;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Chienes/Kiens;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Chiusa/Klausen;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Cornedo all'Isarco/Karneid;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße;
Italia,Nord,Nord-est,Trentino Alto Adige / Südtirol,Provincia Autonoma Bolzano / Bozen,Cortina sulla strada del vino/Kurtinig an der Weinstraße;
